Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Label
IL_Graph_395	0.66030943	 3.9649594	 3.1975756	 0.8080416	 1.5961195	 0.6739177	 -0.011936551	 1.7397629	 0.3667536	 2.9211397	 0.5305387	 1.1889156	 -0.0141446	 -0.023417296	 1.692798	 -0.003342448	 -0.0038341233	 -0.002151493	 0.5880578	 1.1919498	 -0.0010332068	 3.9919398	 0.11093058	 0.018606046	 -0.0052580857	 -0.016726213	 1.1991475	 -0.00796719	 2.5304468	 2.9360533	 1.0451187	 2.4200578	 3.3564868	 1.7253877	 1.5762092	 -0.021336168	 -0.015207339	 5.1586614	 -0.015630594	 2.532221	 -0.015786005	 0.1389923	 -0.026480328	 2.9755292	 2.2130764	 -0.010686095	 2.0324283	 1.799297	 0.19398077	 1.2041731	 -0.010873889	 -0.007862958	 3.9910476	 1.1657315	 -0.011278655	 -0.02072181	 2.339805	 -0.015797645	 -0.00010443663	 2.3136394	 -0.0010121632	 -0.008448556	 -0.0037792362	 -0.018513406	 2.356979	 0.18891844	 -0.0019972327	 2.0356061	 3.9103074	 1.2844055	 -0.009130275	 1.3243093	 -0.008683716	 0.46241936	 -0.028588394	 -0.0070335637	 0.6617864	 -0.0055468213	 1.6864607	 2.6789343	 3.8333569	 1.3843281	 -0.026456956	 4.110027	 2.2444983	 1.4353129	 -0.015820367	 -0.011138517	 0.43176645	 1.3818077	 -0.0019268066	 0.89311624	 -0.00074082083	 -0.0066310638	 3.0474472	 2.559803	 -0.026864417	 -0.012105738	 -0.021062639	 2.0217247	 3.3319292	 1.2604439	 0.25992614	 -0.0019310943	 -0.014812083	 -0.00854393	 0.12974502	 -0.011415939	 2.236681	 2.5714004	 0.57657665	 -0.0036899357	 3.3270068	 2.064139	 0.8995788	 1.3232384	 3.4188008	 1.8113682	 4.1271286	 2.9017484	 -0.01304229	 3.5289173	 -0.004202436	 0.9601412	 0.14733317	 -0.0069779283	 4.1006675	 3.9008071	IL
IL_Graph_1510	4.290085	 -0.018302161	 -0.015355048	 -0.0005380426	 -0.0053225565	 -0.008369726	 -0.023091337	 -0.0149781685	 -0.02675431	 -0.035807777	 -0.022743328	 2.5892117	 -0.016363679	 -0.012432205	 2.3512697	 0.70114094	 -0.015381144	 0.14612044	 0.3414471	 -0.016577333	 1.4679775	 -0.025330018	 -0.0048664613	 -0.017001085	 -0.0074340873	 -0.0005053721	 1.9156338	 -0.015170506	 -0.010617841	 -0.008296287	 -0.025288038	 -0.012934393	 -0.014790833	 0.16507435	 2.7519796	 -0.0013778508	 -0.004319095	 -0.02621555	 -0.036213294	 -0.020398403	 -0.023784867	 -0.013094716	 2.030483	 -0.009384247	 0.76154536	 0.40679184	 -0.013044483	 -0.0041282037	 -0.015222479	 -0.0064957608	 -0.031632505	 -0.0037533892	 0.44177103	 0.102911055	 0.6872345	 -0.010677793	 -0.008988563	 -0.017158713	 -0.005168513	 2.3523707	 -0.010753608	 -0.004055367	 -0.01363944	 -0.0076377806	 1.416047	 -0.020868236	 0.9736226	 -0.008873825	 -0.016783684	 -0.007570567	 -0.002708286	 -0.015325661	 -0.0030757408	 -0.0063182423	 -0.012458968	 -0.012460911	 -0.0064283344	 -0.02345894	 -0.009305558	 1.0966737	 -0.029006114	 -0.00024209161	 0.369549	 -0.011584483	 1.307236	 0.24550502	 -0.006013613	 0.26860684	 -0.010996275	 2.3707714	 -0.00893668	 -0.007839605	 -0.010418142	 -0.00953789	 3.0212684	 -0.009902815	 -0.011426664	 -0.00070900825	 0.2395773	 0.3600211	 -0.025221145	 -0.025645657	 -0.025850616	 -0.0015514558	 1.5299107	 -0.0075479234	 2.3990889	 -0.023838133	 1.270316	 2.3039455	 1.2963408	 0.06831827	 -0.007838191	 2.0527122	 -0.006673633	 2.0828407	 -0.01663218	 -0.011080794	 0.19788396	 -0.01906343	 -0.007807557	 -0.016827112	 3.3431635	 -0.017692626	 -0.0034753925	 -0.0015429051	 -0.01488395	 -0.01286637	IL
IL_Graph_1622	1.8626965	 1.4575006	 1.0179272	 0.59551287	 -0.006997304	 -0.004414766	 -0.014875171	 0.13839474	 0.06473446	 0.24722424	 -0.005413743	 1.9226408	 -0.022632984	 -0.017943392	 2.2223732	 0.0734533	 -0.013531012	 -0.00937201	 1.2498877	 0.6912284	 0.41327137	 0.68899995	 0.104429014	 0.06325959	 0.31860465	 -0.007089351	 1.0904579	 -0.011208152	 0.62276936	 0.85426706	 -0.0045583546	 1.1765783	 1.8035177	 0.95056087	 2.41057	 -0.009955525	 -0.018738456	 1.6304718	 -0.02974248	 0.9865093	 -0.015589702	 -0.006004835	 -0.010799252	 1.4256728	 1.1871926	 0.13699353	 0.9492307	 1.6135713	 -0.0064711994	 0.61432904	 -0.010161099	 -0.00789904	 2.1376321	 1.2755861	 -0.0054986975	 -0.015031642	 1.4039483	 -0.019101845	 -0.0058097695	 2.336505	 -0.007296614	 -0.00086231466	 -0.012603503	 -0.016318802	 1.4434134	 -0.005306855	 0.92668664	 0.22831146	 1.2801763	 0.2756648	 -0.0076864795	 -0.002675771	 -0.0032291142	 -0.00093492056	 -0.012081754	 -0.0071627907	 -0.0008701151	 -0.006589813	 1.452799	 2.5465744	 0.6749048	 0.24532539	 -0.018994479	 2.4349074	 1.5331508	 0.32771456	 -0.011236059	 -0.009708384	 -0.0013985984	 2.6064115	 -0.0009616029	 0.08814073	 -0.012838256	 -0.0076081255	 2.021973	 0.070572264	 -0.015049358	 -0.004030619	 -0.0177513	 0.7761013	 1.2278357	 -0.0068901554	 -0.009434834	 -0.004166355	 0.06359915	 -0.0070935083	 2.213996	 -0.02369839	 0.5880979	 3.4166074	 1.1797938	 0.20271724	 1.0536753	 1.7724364	 -0.00087355194	 1.2531805	 1.0006351	 0.68247426	 3.3301828	 0.08644715	 -0.01094974	 1.8078542	 1.3045342	 -0.0008465843	 -0.003900423	 0.35563943	 2.0150285	 1.9334594	IL
IL_Graph_2135	-0.017019663	 0.3298624	 -0.0009444195	 -0.011523303	 3.2474864	 1.8170456	 2.1982472	 -0.013812276	 0.46253407	 -0.0026491152	 -0.002298159	 -0.01022868	 -0.019293195	 -0.013503292	 0.8174551	 -0.005223675	 -0.0058380705	 -0.003608004	 -0.0123598715	 0.030315038	 -0.007493847	 -0.014366972	 -0.008698823	 3.111627	 0.71731204	 -0.0008629757	 -0.017706376	 1.0863522	 -0.0066319224	 -0.0063550025	 -0.019241078	 0.7259416	 -0.016312977	 -0.00067472574	 -0.0017654231	 -0.0036710738	 -0.001416023	 0.58470225	 2.4242332	 0.09903068	 0.8734724	 1.5879302	 1.9589708	 -0.0017706094	 -0.0035596334	 1.7858713	 1.2030479	 0.10568616	 0.94956976	 1.0883241	 1.4765667	 -0.0040418683	 -0.0074205496	 0.5381414	 -0.0052789375	 1.8660284	 -0.017532622	 2.0013845	 -0.000952061	 -0.0051245694	 -0.0034513175	 1.2278969	 -0.009229599	 -0.009181799	 -0.010018537	 -0.020189915	 -0.013163988	 0.6441776	 1.2138114	 -0.021271203	 1.1170665	 1.3415377	 0.06811586	 0.6017822	 2.494868	 1.9311942	 3.2977147	 1.4096339	 -0.006979526	 -0.0020885866	 0.9732926	 2.786387	 -0.013947457	 0.009015314	 -0.001193213	 -0.008635367	 0.36221784	 1.1902331	 3.4032488	 -0.0046775113	 -0.012872016	 -0.008876978	 -0.012429108	 1.2174156	 -0.0140480595	 -0.0032587321	 2.5705657	 0.38939273	 -0.006375469	 -0.00012562278	 -0.006078027	 2.6699736	 -0.008550434	 -0.0069967303	 1.4030219	 -0.00835685	 -0.01139945	 1.5227827	 -0.0021339925	 -0.00025891702	 2.4486933	 1.7035214	 1.5455666	 -0.00018943647	 0.7124999	 -0.006506011	 -0.012432892	 -0.009167757	 -0.0013657386	 1.2126956	 2.4886158	 -0.007245667	 -0.014617287	 1.513565	 0.05237694	 -0.011176563	 -0.015223086	 0.3571564	IL
IL_Graph_1277	-0.035044346	 5.3247375	 -0.005185613	 -0.015182421	 21.781925	 5.0875382	 -0.0043341736	 4.6566133	 -0.035028264	 11.242187	 7.8288765	 0.059147026	 36.432323	 1.3206328	 -0.06301617	 10.682921	 12.789677	 16.677015	 -0.098285176	 6.7162375	 -0.0067589865	 23.14832	 -0.0017964963	 -0.08760847	 -0.19288094	 10.868345	 -0.06155102	 -0.018411446	 9.894096	 11.674866	 12.230125	 6.365504	 12.56051	 -0.043086343	 -0.13539936	 -0.13101791	 14.671555	 18.057611	 18.657097	 -0.13351123	 15.725065	 14.638285	 -0.11527853	 2.7726388	 5.5243726	 -0.15827706	 -0.0011342561	 -0.11344471	 5.92345	 8.231568	 -0.030436158	 4.292084	 5.416388	 -0.16258459	 2.4188933	 -0.04367054	 -0.016059693	 3.2505293	 2.3111165	 -0.033979967	 15.324165	 8.357517	 9.213341	 -0.020471973	 15.748149	 13.636972	 -0.032335352	 20.974346	 6.29903	 0.9959682	 16.2693	 16.095474	 -0.1370728	 11.679937	 0.39896894	 3.5196273	 3.4913418	 -0.06292561	 4.5823274	 -0.032740857	 8.776267	 -0.019596528	 14.738987	 -0.082972474	 -0.027819216	 0.0123544745	 -0.10653656	 6.8551035	 -0.044302143	 -0.1252622	 14.408686	 2.313448	 19.929201	 -0.114927605	 7.310995	 3.2821224	 -0.2678324	 8.324705	 20.654646	 3.778392	 2.677981	 0.5894851	 35.912518	 22.250793	 0.09825026	 10.985255	 -0.16221893	 11.558749	 10.770942	 -0.19382851	 -0.18164827	 -0.091912	 9.108286	 -0.0137248775	 13.103027	 -0.042759962	 23.499144	 3.9798524	 -0.060449455	 23.025736	 -0.0051823533	 -0.0020263104	 0.0549148	 0.31881288	 12.801443	 -0.038320217	 4.638058	 11.6381855	IL
IL_Graph_1054	0.37807104	 3.5431685	 2.9677563	 0.40502372	 0.8584706	 0.42935938	 -0.017529694	 1.032146	 0.76317334	 2.4975786	 0.9251819	 1.1350601	 -0.01741201	 -0.024359304	 1.6629419	 -0.0032319527	 -0.003162894	 -0.0053731343	 0.7199684	 1.7140439	 1.096212	 3.1850028	 0.89911264	 0.5670763	 0.17192167	 -0.014549479	 0.8746957	 -0.006705774	 1.6630607	 2.1996288	 1.1473483	 1.5727855	 2.4901845	 2.9072373	 1.6340622	 -0.014578751	 -0.015708458	 4.2419944	 -0.02475116	 2.0670304	 -0.020014782	 -0.006889225	 -0.023088701	 2.5452862	 2.0359912	 -0.009219756	 1.3851635	 2.1779015	 0.3802193	 1.1101388	 -0.008760232	 -0.010047672	 2.8944416	 1.7117444	 -0.008023196	 -0.018171541	 1.5650605	 -0.02202845	 -5.5572018e-05	 2.7737172	 -0.0067845928	 0.049910747	 -0.004363841	 -0.016397214	 1.7886825	 -0.0022159382	 0.08014522	 1.376005	 3.591983	 0.8473108	 -0.011601403	 0.50438607	 0.40567473	 0.012602027	 -0.02625576	 -0.008960245	 0.41892344	 -0.013908563	 1.7030544	 2.9870756	 3.6075952	 1.3365449	 -0.020677475	 3.9384563	 1.2892455	 0.9403746	 -0.007913244	 -0.0073278933	 0.9472661	 1.6131165	 -0.0029853955	 0.36374682	 -0.002855864	 0.14314358	 2.431957	 1.8754867	 -0.021897538	 -0.015239881	 -0.019067902	 1.4772811	 2.4570923	 0.9367956	 -0.0022827603	 -0.006485177	 -0.00808596	 -0.004634403	 0.8233567	 -0.018041784	 1.1195123	 2.8043292	 1.0729548	 0.28544897	 2.0989165	 1.3805304	 1.0899745	 1.6763903	 2.4281604	 1.2325188	 4.2379684	 2.0061307	 -0.015306241	 2.4665813	 -0.0012326359	 -0.0011485112	 -0.0024523833	 -0.002109511	 2.3396783	 3.3143604	IL
IL_Graph_2070	-0.02693061	 1.5829055	 1.060171	 -0.010780398	 6.623244	 2.8160899	 0.9241909	 -0.014034308	 -0.03237616	 1.7500641	 0.00610042	 -0.0109598655	 2.3251815	 2.1524694	 -0.020248968	 0.8057467	 0.32994896	 1.6687734	 -0.007854241	 -0.006673011	 -0.034784038	 2.6674101	 -0.015814876	 0.94146264	 -0.012507068	 0.698833	 -0.03929046	 -0.012587318	 -0.004457901	 -0.012116233	 -0.012178408	 -0.02343908	 -0.040112954	 -0.0016084074	 -0.028446518	 0.65381765	 -0.0059499764	 2.980224	 3.6962166	 -0.00043368095	 3.0250478	 3.4351447	 1.5578458	 0.83763844	 -0.015249261	 -0.00044080024	 1.3004307	 -0.021186098	 0.7350212	 -0.0033582493	 -0.010833856	 -0.014827724	 -0.01074842	 -0.009565525	 0.18302855	 4.4562907	 0.01519087	 5.9288464	 -0.0027951412	 -0.0070189703	 0.5050813	 -0.0057498706	 2.7773716	 -0.012758694	 0.7396098	 -0.00032374842	 -0.0045254016	 4.1215115	 -0.030421024	 -0.027515879	 3.0346086	 3.2118394	 -0.003344362	 1.6584736	 0.9598442	 3.3179247	 2.9229848	 1.6096098	 -0.004342771	 -0.034586415	 -0.0044704876	 4.004235	 -0.021302745	 -0.021857502	 1.761152	 -0.018003138	 0.74279445	 2.5635374	 2.9409754	 -0.028171958	 -0.010922653	 -0.0006661988	 -0.0012791037	 0.48341516	 -0.0055141128	 0.3430009	 -0.002540447	 2.6481988	 -0.009557856	 0.10277572	 -0.010105423	 3.4107366	 2.0952249	 1.089791	 2.567629	 -0.010234466	 -0.03153962	 5.348382	 4.4471684	 -0.033408664	 1.3748624	 2.835414	 0.9315896	 -0.0200562	 -0.004002477	 -0.024611032	 1.0766933	 -0.0024158552	 -0.024293935	 1.9901364	 2.4376783	 0.24508785	 -0.022183606	 1.3721268	 2.9372556	 -0.012647511	 -0.005957629	 -0.007860684	IL
IL_Graph_615	0.2490372	 2.9356158	 0.8525939	 1.0099461	 0.4379278	 0.7182999	 -0.0069371113	 1.7245992	 0.18838382	 1.8109617	 -0.0018917983	 1.0026238	 -0.016143847	 -0.01537688	 1.0686827	 -0.0012378612	 0.055176675	 -0.0050785155	 0.7172408	 0.112978786	 -0.012243567	 2.4343655	 -0.0050416016	 0.21790755	 0.47478268	 -0.0224073	 0.015230547	 -0.004469487	 1.8895067	 1.3349762	 0.038733236	 0.96672845	 1.2700002	 -0.0014887082	 1.109762	 -0.008382153	 -0.017069075	 3.0127296	 -0.015187226	 2.5685716	 -0.010490949	 0.44975162	 -0.015331828	 2.2844682	 0.7813348	 -0.011106893	 1.3995692	 1.2974743	 -0.0010379283	 0.17885631	 -0.0059811007	 -0.0016785724	 1.8807423	 1.0157971	 -0.0025534492	 -0.014565942	 2.3884723	 0.19689849	 -0.0072159716	 1.3419414	 -0.00091191684	 -0.011085061	 -0.0016956411	 -0.014930672	 1.7898837	 -0.0019751107	 0.27072316	 1.2493111	 2.2623975	 0.50717485	 -0.0066374335	 1.2715486	 -0.009340927	 0.50316954	 -0.010600481	 -0.0014164299	 -0.0032738356	 0.75965273	 1.9025539	 1.3256738	 1.8459609	 0.8497233	 -0.030138677	 2.8418882	 1.7029301	 0.78502476	 -0.010006849	 -0.016608771	 0.0664746	 1.679959	 -0.004492605	 0.8610967	 -0.0071725375	 -0.0108944625	 1.2891814	 0.8913905	 -0.0044967774	 -0.0022337148	 -0.028195333	 0.82652247	 1.5883881	 0.92232215	 -0.0055046594	 -0.005008121	 -0.0017987951	 -0.002774906	 0.50184935	 0.1339253	 1.304199	 1.2256433	 1.1416116	 -0.0017418615	 2.1907308	 0.5485498	 0.6913872	 -0.007706619	 2.2223675	 0.80206335	 2.2216525	 1.5298061	 -0.006925041	 2.9403088	 -0.00993267	 1.2293441	 -0.0021714268	 -0.0011334749	 4.1578994	 2.8408911	IL
IL_Graph_262	-0.017019657	 0.32986236	 -0.0009444212	 -0.0115233045	 3.2474854	 1.817045	 2.1982474	 -0.013812284	 0.46253425	 -0.0026491152	 -0.002298157	 -0.010228676	 -0.019293196	 -0.013503288	 0.81745493	 -0.005223675	 -0.0058380724	 -0.0036080044	 -0.012359871	 0.030315634	 -0.007493846	 -0.014366968	 -0.00869882	 3.1116276	 0.71731216	 -0.00086297625	 -0.017706368	 1.0863523	 -0.0066319215	 -0.0063550016	 -0.019241074	 0.72594184	 -0.016312974	 -0.00067472935	 -0.0017654196	 -0.0036710685	 -0.0014160105	 0.5847024	 2.4242327	 0.09903125	 0.87347245	 1.58793	 1.9589709	 -0.0017706105	 -0.0035596334	 1.7858711	 1.2030493	 0.105686426	 0.9495696	 1.0883237	 1.4765668	 -0.0040418715	 -0.0074205473	 0.5381419	 -0.0052789324	 1.8660276	 -0.017532617	 2.0013838	 -0.00095206365	 -0.0051245615	 -0.0034513122	 1.2278975	 -0.009229599	 -0.009181793	 -0.0100185415	 -0.020189915	 -0.013163985	 0.64417756	 1.2138114	 -0.021271205	 1.1170664	 1.3415383	 0.06811614	 0.6017824	 2.4948685	 1.9311942	 3.297715	 1.4096335	 -0.006979523	 -0.0020885826	 0.9732926	 2.7863867	 -0.013947461	 0.009015691	 -0.0011932082	 -0.008635368	 0.36221784	 1.1902325	 3.4032488	 -0.004677507	 -0.012872014	 -0.008876977	 -0.012429106	 1.2174151	 -0.0140480595	 -0.003258728	 2.5705662	 0.38939288	 -0.0063754683	 -0.00012561672	 -0.0060780207	 2.6699739	 -0.008550431	 -0.0069967275	 1.4030223	 -0.008356843	 -0.01139945	 1.522783	 -0.0021339979	 -0.0002589201	 2.4486933	 1.703522	 1.5455666	 -0.00018943734	 0.7124996	 -0.0065060095	 -0.01243289	 -0.009167759	 -0.0013657347	 1.2126962	 2.4886167	 -0.0072456645	 -0.014617286	 1.5135654	 0.05237703	 -0.011176556	 -0.0152230775	 0.35715568	IL
IL_Graph_126	0.87109804	 3.3742676	 2.4356751	 1.0258582	 0.24354431	 0.39300898	 -0.012702731	 1.5915807	 0.5595689	 2.0545845	 0.15671603	 1.5046673	 -0.018628892	 -0.021943666	 1.877301	 -0.0029182099	 -0.0069262427	 -0.0040635196	 0.6601564	 0.9391467	 -0.0015921462	 3.3565884	 0.06545218	 -0.0002307799	 -0.0014170323	 -0.017428411	 0.9364261	 -0.006944891	 2.1572978	 2.4684727	 0.85091853	 1.8069807	 3.0836077	 1.3617365	 1.5318171	 -0.014349229	 -0.015352667	 4.1859984	 -0.02071831	 2.9173012	 -0.016090026	 -0.00083474733	 -0.020829448	 2.6652195	 1.8026419	 -0.008485851	 1.7865958	 1.7926679	 0.24009708	 0.84420407	 -0.009313291	 -0.0023814237	 3.4334238	 1.2063706	 -0.009588227	 -0.022180434	 2.4405422	 -0.017640103	 0.079407156	 2.0499594	 -0.0035282986	 -0.008764244	 -0.007225868	 -0.016884206	 2.187092	 0.10586519	 0.13544056	 1.1976876	 3.5306273	 1.262089	 -0.011699183	 1.0572058	 -0.008268132	 0.1288635	 -0.022872515	 -0.008572884	 -0.0001363248	 -0.0011505126	 1.7317865	 2.6036017	 2.8329337	 0.7996483	 -0.027068097	 4.091852	 1.7720046	 1.2651582	 -0.015413456	 -0.01411839	 -0.0006626081	 1.5743659	 0.035557818	 0.84543264	 -0.005389019	 -0.007989211	 2.6383479	 1.9109458	 -0.016415756	 -0.010863505	 -0.019806061	 1.549789	 2.9713442	 0.77047324	 -0.0011190615	 -0.0025140496	 -0.010992996	 -0.007510284	 0.45792204	 -0.014253226	 1.5330372	 2.5872874	 0.6334318	 -0.0018658761	 2.4981477	 2.0148318	 0.5658717	 1.1088179	 2.9966748	 1.4940969	 4.0232778	 1.7542942	 -0.01378802	 3.1256037	 -0.00064916787	 0.746677	 -0.0015720595	 -0.0027207586	 3.993037	 3.2082505	IL
IL_Graph_1135	2.8401415	 -0.019546103	 -0.024369866	 -0.020612253	 -0.014530579	 -0.012745112	 -0.039274544	 -0.017587937	 -0.013639886	 -0.034751438	 -0.02956973	 2.3356771	 -0.030264873	 -0.016622415	 2.8794708	 0.682587	 -0.021044215	 -0.016557328	 2.0600996	 -0.012790163	 2.7715297	 -0.026703082	 -0.008279463	 -0.008962257	 0.70237803	 -0.004284144	 0.37345797	 -0.011657072	 -0.017145991	 -0.026447602	 -0.03118009	 -0.015032582	 -0.023101373	 2.372061	 3.9921694	 -0.009986601	 -0.015398525	 -0.03437638	 -0.044360936	 -0.031148659	 -0.0112637635	 -0.01812554	 -0.0009899253	 -0.01130615	 -0.0048694257	 0.2965449	 -0.017569574	 3.37388	 -0.033529103	 -0.0052641947	 -0.016458716	 -0.0128729055	 -0.01851678	 0.036280774	 2.049176	 -0.009062564	 -0.00045868306	 -0.015832659	 -0.025654726	 4.049226	 -0.006750835	 1.3670037	 -0.009100564	 -0.0048102313	 -0.010243384	 -0.023036277	 2.5872822	 -0.027973399	 -0.020536277	 -0.009441578	 0.15755421	 -0.0155978	 4.3100038	 -0.002963308	 -0.0093896445	 -0.0054097944	 0.011713101	 -0.02699768	 -0.0029678387	 0.5723903	 -0.03793185	 1.4727854	 1.4363086	 -0.023616964	 1.7300305	 -0.016005848	 0.22645193	 2.4441564	 -0.014824068	 4.646017	 -0.00057898834	 -0.00041942613	 -0.018564807	 -0.0253633	 1.0301237	 -0.021124331	 -0.018412292	 0.2006925	 0.6603299	 -0.023527337	 -0.024127545	 -0.037956372	 -0.022981226	 -0.02397276	 1.8389723	 -0.012552621	 6.2005014	 -0.009418559	 -0.015256408	 5.123739	 2.97271	 1.4459406	 -0.013413274	 0.70068574	 -0.006796386	 1.7099049	 -0.01804673	 -0.014757451	 1.5718627	 -0.03544189	 -0.007122659	 -0.020983048	 2.885769	 -0.010759257	 0.88134575	 2.1461687	 -0.028617445	 -0.025766715	IL
IL_Graph_1993	2.925551	 -0.010088639	 -0.01110326	 -0.013303861	 -0.008063908	 -0.007993511	 -0.020882737	 -0.01813206	 -0.008328227	 -0.024181938	 -0.007781998	 1.4116161	 -0.022699086	 -0.01882165	 1.2177761	 0.36322427	 -0.015527298	 -0.014114875	 1.8504121	 -0.0033110958	 2.3422565	 -0.023067407	 -0.0014093457	 -0.0031455122	 1.3056768	 0.6363948	 0.42732882	 -0.0023594114	 -0.012589197	 -0.01729748	 -0.025536021	 -0.01551418	 -0.021277364	 2.2747386	 3.2251146	 -0.00013810815	 -0.011073774	 -0.01674017	 -0.034544032	 -0.009794354	 -0.007967969	 -0.019230366	 -0.0014970283	 -0.005768294	 -0.000528765	 0.3434029	 -0.015215809	 1.3952557	 -0.018134406	 -3.8374774e-06	 -0.01173395	 -0.0150438715	 -0.017108694	 1.7561315	 1.2043414	 -0.014854275	 -0.011840759	 -0.03127371	 -0.016874252	 2.2343295	 -0.013996239	 1.5026104	 -0.011197466	 -0.0012165915	 -0.012199752	 -0.021619737	 2.435077	 -0.017081304	 -0.012057191	 -0.006188235	 0.09375355	 -0.019455843	 2.8881621	 -0.0018771803	 -0.007894257	 -0.010480118	 0.7429982	 -0.027762165	 -0.013072933	 0.9976607	 -0.019957788	 0.124887556	 2.0917196	 -0.011265759	 1.0763956	 -0.015175744	 -0.0016678375	 1.707655	 -0.011067738	 3.7396927	 -0.0056577865	 -0.012336087	 -0.017617356	 -0.008496251	 0.44684994	 -0.011957694	 -0.009537699	 -0.005207446	 1.2250061	 -0.016048865	 -0.023665952	 -0.024273638	 -0.020730771	 -0.017058073	 1.1892567	 -0.007845152	 4.770729	 -0.020837342	 -0.0052728737	 3.7938209	 1.364292	 0.8475845	 -0.010082786	 0.63029194	 -0.003514137	 1.3692439	 -0.020919563	 -0.015063057	 1.4988252	 -0.030081745	 -0.009553955	 -0.02519119	 2.681468	 -0.021378927	 0.4848034	 1.2266124	 -0.036194526	 -0.014621996	IL
IL_Graph_1237	0.74830246	 4.359578	 3.6893632	 0.69980246	 2.1725657	 0.6401269	 -0.012735264	 1.7408655	 0.06486359	 3.4063644	 0.9990897	 1.0606592	 -0.014643317	 -0.024250124	 1.7067249	 -0.005046656	 -0.0053574294	 -0.0017696739	 0.9480783	 1.6005521	 0.3067159	 4.158156	 0.26328537	 -0.0004933111	 -0.0036124384	 -0.017511537	 1.3683474	 -0.010196002	 2.5755763	 2.8974123	 1.2725528	 2.6516986	 3.4777699	 2.3122897	 1.9869388	 -0.02658279	 -0.015803212	 5.7273326	 -0.01489965	 2.115392	 -0.013947055	 0.16060261	 -0.032098074	 3.1905386	 2.5504022	 -0.009718171	 2.0604584	 2.2225845	 0.09965435	 1.545084	 -0.01193364	 -0.010674145	 4.0878096	 1.2837721	 -0.0099518085	 -0.019531514	 2.2661936	 -0.01663773	 -0.00425585	 2.875746	 0.04937838	 -0.005649594	 -5.7375084e-05	 -0.022767102	 2.1052325	 0.13324006	 -3.6079568e-05	 2.326834	 4.192708	 1.2479366	 -0.0051485114	 1.4807817	 -0.0057448368	 0.49928105	 -0.031976197	 -0.0076786056	 1.2595433	 -0.010284366	 1.6672744	 2.881908	 4.3674574	 1.5075707	 -0.025108954	 4.060466	 2.5602503	 1.6327794	 -0.015358343	 -0.007572566	 0.7175836	 1.5978076	 -0.002263722	 0.98285216	 -0.00095937744	 -0.004806464	 3.2213395	 2.9448552	 -0.0352095	 -0.011586841	 -0.020672822	 2.240245	 3.6682115	 1.4243975	 0.30880666	 -0.0038322078	 -0.015282893	 -0.00866158	 0.3691325	 -0.010817057	 2.4043143	 2.8131716	 0.7318371	 -0.0026362494	 3.8429885	 2.2918603	 1.1937147	 1.618606	 3.670192	 2.065758	 4.1670523	 3.3772118	 -0.013009884	 3.7734156	 -0.0037458106	 1.0824705	 0.3395398	 -0.0067109987	 3.8720074	 4.4442954	IL
